"year","country","country_code","category","value","category_code","category_clean_name"
1999,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,34269.9240249584,ch4,Methane
1998,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,34044.2064020706,ch4,Methane
1997,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,33553.5165538679,ch4,Methane
1996,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32667.3653350493,ch4,Methane
1995,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,31370.4074782782,ch4,Methane
1994,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30913.1253878026,ch4,Methane
1993,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30056.5712241291,ch4,Methane
1992,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30128.9391822298,ch4,Methane
1991,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29619.8064908904,ch4,Methane
1990,Spain,ES,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29575.3539622042,ch4,Methane
2014,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5158.27460523819,ch4,Methane
2013,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5277.9329959555,ch4,Methane
2012,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5377.20589996254,ch4,Methane
2011,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5564.02878754298,ch4,Methane
2010,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5687.88384904194,ch4,Methane
2009,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5805.53611701953,ch4,Methane
2008,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5936.88253361973,ch4,Methane
2007,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,6198.31709727474,ch4,Methane
2006,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,6455.72723390608,ch4,Methane
2005,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,6559.35989947183,ch4,Methane
2004,Sweden,SE,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,6731.72214167272,ch4,Methane
